model_name,feature_selection,generalization_test,best_model,max_depth,min_samples_split,subsample,n_estimators,max_features,learning_rate,random_state,micro_precision_Strategy,micro_recall_Strategy,micro_f1_Strategy,micro_f2_Strategy,subset_accuracy_Strategy,hamming_loss_Strategy,precision_by_class_Strategy,recall_by_class_Strategy,f1_by_class_Strategy,multilabel_confusion_matrix_Strategy,micro_precision_FEP,micro_recall_FEP,micro_f1_FEP,micro_f2_FEP,subset_accuracy_FEP,hamming_loss_FEP,precision_by_class_FEP,recall_by_class_FEP,f1_by_class_FEP,multilabel_confusion_matrix_FEP
XGBoost,,False,No,,,0.8,5,,0.1,"[42, 8, 33]",0.17373015873015873,0.014051196111290779,0.025620489829553037,0.017145152347165866,0.7680359546060964,0.044845693004851764,"[0.0, 0.07777777777777778, 0.0, 0.5333333333333333, 0.0, 0.0]","[0.0, 0.008333333333333333, 0.0, 0.041972005450266324, 0.0, 0.0]","[0.0, 0.013903743315508022, 0.0, 0.07614439134661138, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([4.24733333e+02, 1.06666667e+00, 1.40666667e+01, 1.33333333e-01]), 2: array([424.26666667,   4.73333333,  11.        ,   0.        ]), 3: array([4.15733333e+02, 6.66666667e-02, 2.30000000e+01, 1.20000000e+00]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([430.53333333,   2.86666667,   6.6       ,   0.        ])}",0.03571428571428571,0.0012474120082815736,0.002404887195306357,0.001544799994911621,0.7537002950849698,0.056293796384989415,"[0.0, 0.0, 0.016666666666666666, 0.0, 0.06666666666666667]","[0.0, 0.0, 0.009523809523809523, 0.0, 0.008888888888888889]","[0.0, 0.0, 0.012121212121212121, 0.0, 0.01568627450980392]","{0: array([409.73333333,   1.66666667,  51.2       ,   0.        ]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([4.54333333e+02, 2.26666667e+00, 5.93333333e+00, 6.66666667e-02]), 3: array([4.41133333e+02, 6.66666667e-02, 2.14000000e+01, 0.00000000e+00]), 4: array([4.42666667e+02, 1.33333333e-01, 1.96666667e+01, 1.33333333e-01])}"
XGBoost,,False,No,,,0.8,5,,0.3,"[42, 8, 33]",0.16939232462786408,0.08635392382115549,0.11244417649515422,0.09500743008425488,0.7251511397861036,0.05580313252068311,"[0.1271078431372549, 0.046296296296296294, 0.05333333333333334, 0.5532046470153886, 0.0, 0.0]","[0.043875409500409496, 0.025595238095238095, 0.01111111111111111, 0.26375077418555676, 0.0, 0.0]","[0.0575694976304498, 0.03056605268369974, 0.01839080459770115, 0.3252244293605275, 0.0, 0.0]","{0: array([395.46666667,  11.73333333,  31.4       ,   1.4       ]), 1: array([4.182e+02, 7.600e+00, 1.380e+01, 4.000e-01]), 2: array([4.15400000e+02, 1.36000000e+01, 1.07333333e+01, 2.66666667e-01]), 3: array([410.4,   5.4,  17.2,   7. ]), 4: array([415.6,   3.8,  20.6,   0. ]), 5: array([429.8,   3.6,   6.6,   0. ])}",0.12714312828624164,0.04743015258515556,0.06548343687368123,0.05309504644293504,0.7312366861324751,0.06687282904237407,"[0.13121212121212122, 0.11356251978474201, 0.03833333333333333, 0.01851851851851852, 0.1412121212121212]","[0.03719444444444444, 0.10293427230046949, 0.04285714285714285, 0.005462653288740246, 0.057886178861788616]","[0.057319981766947165, 0.06532272532272532, 0.03968253968253968, 0.008407224958949097, 0.07778566920494329]","{0: array([404.26666667,   7.13333333,  49.93333333,   1.26666667]), 1: array([420.6,  12. ,  27. ,   3. ]), 2: array([4.53933333e+02, 2.66666667e+00, 5.73333333e+00, 2.66666667e-01]), 3: array([4.34666667e+02, 6.53333333e+00, 2.12666667e+01, 1.33333333e-01]), 4: array([436.53333333,   6.26666667,  18.46666667,   1.33333333])}"
XGBoost,,False,No,,,0.8,5,0.5,0.01,"[42, 8, 33]",0.0,0.0,0.0,0.0,0.7739820272448424,0.04200699900138387,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.8,   0. ,  14.2,   0. ]), 2: array([429.,   0.,  11.,   0.]), 3: array([415.8,   0. ,  24.2,   0. ]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.0,0.0,0.0,0.0,0.757442475377786,0.054628903318878486,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([411.4,   0. ,  51.2,   0. ]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([456.6,   0. ,   6. ,   0. ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([442.8,   0. ,  19.8,   0. ])}"
XGBoost,,False,No,,,0.8,5,0.5,0.1,"[42, 8, 33]",0.41777777777777786,0.020528112121707243,0.03840106690037679,0.02521937625906637,0.7740566532575781,0.04285998917443189,"[0.0, 0.13333333333333333, 0.0, 0.5555555555555555, 0.0, 0.0]","[0.0, 0.01369047619047619, 0.0, 0.06856682769726248, 0.0, 0.0]","[0.0, 0.02450980392156863, 0.0, 0.11950336401110392, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([4.25533333e+02, 2.66666667e-01, 1.40000000e+01, 2.00000000e-01]), 2: array([426.8,   2.2,  11. ,   0. ]), 3: array([4.15666667e+02, 1.33333333e-01, 2.24666667e+01, 1.73333333e+00]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([431.73333333,   1.66666667,   6.6       ,   0.        ])}",0.014285714285714285,0.001142857142857143,0.002116402116402116,0.0014005602240896359,0.7531704923104796,0.05622742991471118,"[0.0, 0.0, 0.0, 0.0, 0.06666666666666667]","[0.0, 0.0, 0.0, 0.0, 0.004878048780487805]","[0.0, 0.0, 0.0, 0.0, 0.00909090909090909]","{0: array([410.06666667,   1.33333333,  51.2       ,   0.        ]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([454.4,   2.2,   6. ,   0. ]), 3: array([4.41066667e+02, 1.33333333e-01, 2.14000000e+01, 0.00000000e+00]), 4: array([4.42533333e+02, 2.66666667e-01, 1.96000000e+01, 2.00000000e-01])}"
XGBoost,,False,No,,,0.8,5,0.5,0.3,"[42, 8, 33]",0.1801516412381506,0.0957537129406805,0.12301253566029144,0.10487780623292715,0.7233663552286128,0.054144071597313895,"[0.16999452654625066, 0.0365993265993266, 0.08666666666666667, 0.5432199574304837, 0.014285714285714285, 0.0]","[0.06285689098189098, 0.04551282051282051, 0.013888888888888888, 0.2486008355573573, 0.02, 0.0]","[0.08260406481712596, 0.03756245686680469, 0.023519009725906277, 0.3218581766924276, 0.016666666666666666, 0.0]","{0: array([395.66666667,  11.53333333,  30.53333333,   2.26666667]), 1: array([416.73333333,   9.06666667,  13.53333333,   0.66666667]), 2: array([4.20933333e+02, 8.06666667e+00, 1.06666667e+01, 3.33333333e-01]), 3: array([411.06666667,   4.73333333,  17.93333333,   6.26666667]), 4: array([4.14733333e+02, 4.66666667e+00, 2.04000000e+01, 2.00000000e-01]), 5: array([429.33333333,   4.06666667,   6.6       ,   0.        ])}",0.11450150387117146,0.03783670835814969,0.052924849240769754,0.042459440480763694,0.7323553192496688,0.06660951362721654,"[0.17065233785822018, 0.18747474747474746, 0.0, 0.06103896103896103, 0.28923902894491127]","[0.034595029239766074, 0.055607720396452794, 0.0, 0.02543823326432022, 0.057764227642276414]","[0.052255111501488316, 0.040189833580541144, 0.0, 0.03566365626710454, 0.08736049975545773]","{0: array([404.06666667,   7.33333333,  50.        ,   1.2       ]), 1: array([422.8       ,   9.8       ,  28.46666667,   1.53333333]), 2: array([452.13333333,   4.46666667,   6.        ,   0.        ]), 3: array([436.06666667,   5.13333333,  20.86666667,   0.53333333]), 4: array([436.53333333,   6.26666667,  18.26666667,   1.53333333])}"
XGBoost,,False,No,,,0.8,5,sqrt,0.01,"[42, 8, 33]",0.0,0.0,0.0,0.0,0.7739820272448424,0.04200699900138387,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.8,   0. ,  14.2,   0. ]), 2: array([429.,   0.,  11.,   0.]), 3: array([415.8,   0. ,  24.2,   0. ]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.0,0.0,0.0,0.0,0.757442475377786,0.054628903318878486,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([411.4,   0. ,  51.2,   0. ]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([456.6,   0. ,   6. ,   0. ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([442.8,   0. ,  19.8,   0. ])}"
XGBoost,,False,No,,,0.8,5,sqrt,0.1,"[42, 8, 33]",0.04666666666666666,0.0013651642999245386,0.002624621755056538,0.0016893242282333834,0.7727577030191324,0.0423677479052554,"[0.0, 0.0, 0.0, 0.13333333333333333, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.003931623931623931, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.007634408602150537, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([4.25666667e+02, 1.33333333e-01, 1.42000000e+01, 0.00000000e+00]), 2: array([4.286e+02, 4.000e-01, 1.100e+01, 0.000e+00]), 3: array([4.15800000e+02, 0.00000000e+00, 2.40666667e+01, 1.33333333e-01]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([432.86666667,   0.53333333,   6.6       ,   0.        ])}",0.0,0.0,0.0,0.0,0.7555759122715853,0.05524223664271291,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([4.11266667e+02, 1.33333333e-01, 5.12000000e+01, 0.00000000e+00]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([455.2,   1.4,   6. ,   0. ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([442.8,   0. ,  19.8,   0. ])}"
XGBoost,,False,No,,,0.8,5,sqrt,0.3,"[42, 8, 33]",0.23907708737434538,0.09071340450187883,0.12351452956031587,0.10106749901639783,0.7497550967842962,0.048358108394794035,"[0.1734848484848485, 0.05634920634920635, 0.041176470588235294, 0.5312191714828632, 0.10984848484848485, 0.0]","[0.060606060606060615, 0.058012820512820515, 0.05, 0.19136718354109658, 0.03228632478632479, 0.0]","[0.08835392250026396, 0.05508021390374331, 0.034920634920634915, 0.25774962098753157, 0.04047619047619047, 0.0]","{0: array([402.53333333,   4.66666667,  30.8       ,   2.        ]), 1: array([419.33333333,   6.46666667,  13.33333333,   0.86666667]), 2: array([4.24333333e+02, 4.66666667e+00, 1.08000000e+01, 2.00000000e-01]), 3: array([411.73333333,   4.06666667,  18.73333333,   5.46666667]), 4: array([415.66666667,   3.73333333,  19.86666667,   0.73333333]), 5: array([430.46666667,   2.93333333,   6.6       ,   0.        ])}",0.17711179980022726,0.03257038628435294,0.05331485621657771,0.038516637911252594,0.7433041596358392,0.06108849931470772,"[0.1308201058201058, 0.24416239316239316, 0.016666666666666666, 0.1361111111111111, 0.1488888888888889]","[0.029421052631578945, 0.058515910276473654, 0.01111111111111111, 0.018771566597653555, 0.019078590785907856]","[0.04748075488001257, 0.07466638005526895, 0.013333333333333334, 0.03045977011494253, 0.03297524683632318]","{0: array([405.8       ,   5.6       ,  50.13333333,   1.06666667]), 1: array([427.33333333,   5.26666667,  27.93333333,   2.06666667]), 2: array([4.53466667e+02, 3.13333333e+00, 5.93333333e+00, 6.66666667e-02]), 3: array([4.38866667e+02, 2.33333333e+00, 2.10000000e+01, 4.00000000e-01]), 4: array([440.        ,   2.8       ,  19.13333333,   0.66666667])}"
XGBoost,,False,No,5,,0.8,100,,0.01,"[42, 8, 33]",0.6525641025641026,0.02605170572036182,0.04978042262607758,0.03218681887365977,0.7773295250610646,0.04129961350466179,"[0.0, 0.0, 0.0, 0.7025641025641025, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.10504645113340767, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.17485691913598886, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.8,   0. ,  14.2,   0. ]), 2: array([4.288e+02, 2.000e-01, 1.100e+01, 0.000e+00]), 3: array([415.2       ,   0.6       ,  21.53333333,   2.66666667]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.16666666666666666,0.0012500000000000002,0.0024793599672826724,0.001559252401248698,0.7558481303866883,0.056006390977877046,"[0.0, 0.16666666666666666, 0.0, 0.0, 0.0]","[0.0, 0.008333333333333333, 0.0, 0.0, 0.0]","[0.0, 0.015794871794871795, 0.0, 0.0, 0.0]","{0: array([409.4,   2. ,  51.2,   0. ]), 1: array([4.32533333e+02, 6.66666667e-02, 2.98000000e+01, 2.00000000e-01]), 2: array([456. ,   0.6,   6. ,   0. ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([442.13333333,   0.66666667,  19.8       ,   0.        ])}"
XGBoost,,False,No,5,,0.8,100,,0.1,"[42, 8, 33]",0.4052507959639379,0.08158898100517335,0.1345130490249933,0.09678075136964409,0.7775712065153748,0.04348348494580612,"[0.03740740740740741, 0.08333333333333333, 0.0, 0.6696305916305918, 0.0, 0.0]","[0.009009009009009009, 0.008928571428571428, 0.0, 0.31018051191964235, 0.0, 0.0]","[0.013536872484240904, 0.015555555555555555, 0.0, 0.3957391294383946, 0.0, 0.0]","{0: array([4.04466667e+02, 2.73333333e+00, 3.24666667e+01, 3.33333333e-01]), 1: array([4.24533333e+02, 1.26666667e+00, 1.40666667e+01, 1.33333333e-01]), 2: array([425.53333333,   3.46666667,  11.        ,   0.        ]), 3: array([412.06666667,   3.73333333,  16.        ,   8.2       ]), 4: array([4.192e+02, 2.000e-01, 2.060e+01, 0.000e+00]), 5: array([432.26666667,   1.13333333,   6.6       ,   0.        ])}",0.11337762959434786,0.030807403783431178,0.04668921136141508,0.03559059692190582,0.7473291650236636,0.060621671142495635,"[0.0691759221170986, 0.06224121557454891, 0.0, 0.0, 0.1888888888888889]","[0.0375, 0.07222222222222222, 0.0, 0.0, 0.02308943089430894]","[0.048183421516754844, 0.06679448075526508, 0.0, 0.0, 0.03962431330852383]","{0: array([402.46666667,   8.93333333,  50.        ,   1.2       ]), 1: array([428.06666667,   4.53333333,  28.26666667,   1.73333333]), 2: array([455.53333333,   1.06666667,   6.        ,   0.        ]), 3: array([439.93333333,   1.26666667,  21.4       ,   0.        ]), 4: array([441. ,   1.8,  19.2,   0.6])}"
XGBoost,,False,No,5,,0.8,100,,0.3,"[42, 8, 33]",0.306547419915013,0.07893009567701452,0.12345138454022853,0.09211837509393295,0.7633467406564602,0.04667000466880452,"[0.0033333333333333335, 0.009523809523809523, 0.07222222222222222, 0.7898135198135198, 0.06666666666666667, 0.0]","[0.0018018018018018018, 0.004166666666666667, 0.015079365079365078, 0.3063835681226985, 0.0013888888888888887, 0.0]","[0.0023391812865497076, 0.005797101449275362, 0.02218768885435552, 0.40721449299430346, 0.0027210884353741495, 0.0]","{0: array([4.03400000e+02, 3.80000000e+00, 3.27333333e+01, 6.66666667e-02]), 1: array([4.22400000e+02, 3.40000000e+00, 1.41333333e+01, 6.66666667e-02]), 2: array([4.20666667e+02, 8.33333333e+00, 1.08000000e+01, 2.00000000e-01]), 3: array([412.93333333,   2.86666667,  16.2       ,   8.        ]), 4: array([4.18800000e+02, 6.00000000e-01, 2.05333333e+01, 6.66666667e-02]), 5: array([431.33333333,   2.06666667,   6.6       ,   0.        ])}",0.11342206613712966,0.04041430556737287,0.05608975185485028,0.04531929727492045,0.7358454178772571,0.06467704072418454,"[0.06917769830255152, 0.11873123123123122, 0.03888888888888888, 0.03333333333333333, 0.15481481481481482]","[0.04938888888888889, 0.07871674491392802, 0.019047619047619046, 0.0031746031746031746, 0.03403794037940379]","[0.0554340120396051, 0.06410356492323706, 0.025454545454545455, 0.005797101449275362, 0.05299501951810472]","{0: array([399.        ,  12.4       ,  49.46666667,   1.73333333]), 1: array([425.86666667,   6.73333333,  28.06666667,   1.93333333]), 2: array([4.54066667e+02, 2.53333333e+00, 5.86666667e+00, 1.33333333e-01]), 3: array([4.37400000e+02, 3.80000000e+00, 2.13333333e+01, 6.66666667e-02]), 4: array([439.86666667,   2.93333333,  18.86666667,   0.93333333])}"
XGBoost,,False,No,5,,0.8,100,0.5,0.01,"[42, 8, 33]",0.7555555555555554,0.01798253608914239,0.03481529427082966,0.0222932392552495,0.7772787639267852,0.04134473972923832,"[0.0, 0.0, 0.0, 0.7555555555555554, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.06979809240678805, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.12469315151461693, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.8,   0. ,  14.2,   0. ]), 2: array([429.,   0.,  11.,   0.]), 3: array([4.15666667e+02, 1.33333333e-01, 2.24000000e+01, 1.80000000e+00]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.0,0.0,0.0,0.0,0.7570114408950274,0.05554511366863923,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([409.6,   1.8,  51.2,   0. ]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([4.564e+02, 2.000e-01, 6.000e+00, 0.000e+00]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([4.42666667e+02, 1.33333333e-01, 1.98000000e+01, 0.00000000e+00])}"
XGBoost,,False,No,5,,0.8,100,0.5,0.1,"[42, 8, 33]",0.662137512798212,0.081246455268871,0.14300179231052337,0.09819994863914228,0.7835609863597404,0.04071241300755329,"[0.06666666666666667, 0.1, 0.0, 0.7969339718252763, 0.0, 0.06666666666666667]","[0.0036036036036036037, 0.00989010989010989, 0.0, 0.3144747362138666, 0.0, 0.0033333333333333335]","[0.006837606837606838, 0.017777777777777778, 0.0, 0.4251160575488681, 0.0, 0.006349206349206349]","{0: array([4.07066667e+02, 1.33333333e-01, 3.26666667e+01, 1.33333333e-01]), 1: array([4.25266667e+02, 5.33333333e-01, 1.40666667e+01, 1.33333333e-01]), 2: array([427.06666667,   1.93333333,  11.        ,   0.        ]), 3: array([413.8       ,   2.        ,  15.86666667,   8.33333333]), 4: array([4.19333333e+02, 6.66666667e-02, 2.06000000e+01, 0.00000000e+00]), 5: array([4.33133333e+02, 2.66666667e-01, 6.53333333e+00, 6.66666667e-02])}",0.1217424704924705,0.03091430556737287,0.04718680059813514,0.03582049778975619,0.7517766948154657,0.05999718990967729,"[0.12638888888888888, 0.2410877488085226, 0.0, 0.0, 0.0]","[0.04653508771929825, 0.06208920187793428, 0.0, 0.0, 0.0]","[0.06478736562323188, 0.05526292342006998, 0.0, 0.0, 0.0]","{0: array([404.73333333,   6.66666667,  49.66666667,   1.53333333]), 1: array([426.93333333,   5.66666667,  28.33333333,   1.66666667]), 2: array([455.73333333,   0.86666667,   6.        ,   0.        ]), 3: array([439.86666667,   1.33333333,  21.4       ,   0.        ]), 4: array([441.53333333,   1.26666667,  19.8       ,   0.        ])}"
XGBoost,,False,No,5,,0.8,100,0.5,0.3,"[42, 8, 33]",0.39956203577595767,0.07590998555839867,0.12585291262508283,0.09016934621659906,0.7696576096273707,0.04329090211815778,"[0.0, 0.07222222222222222, 0.0, 0.6449610690531407, 0.06666666666666667, 0.03333333333333333]","[0.0, 0.00989010989010989, 0.0, 0.29654155828068873, 0.0013888888888888887, 0.0033333333333333335]","[0.0, 0.014222222222222221, 0.0, 0.38906722967284973, 0.0027210884353741495, 0.006060606060606061]","{0: array([406.46666667,   0.73333333,  32.8       ,   0.        ]), 1: array([4.22866667e+02, 2.93333333e+00, 1.40666667e+01, 1.33333333e-01]), 2: array([425.93333333,   3.06666667,  11.        ,   0.        ]), 3: array([412.93333333,   2.86666667,  16.4       ,   7.8       ]), 4: array([4.18933333e+02, 4.66666667e-01, 2.05333333e+01, 6.66666667e-02]), 5: array([4.32000000e+02, 1.40000000e+00, 6.53333333e+00, 6.66666667e-02])}",0.1311504265714792,0.03517951445021129,0.05241202399856885,0.04036612668118179,0.7422961221308937,0.06246938529384997,"[0.10742183742183742, 0.16025641025641024, 0.06666666666666667, 0.0037037037037037034, 0.1403174603174603]","[0.05289766081871345, 0.03337245696400626, 0.01111111111111111, 0.0031746031746031746, 0.04249322493224932]","[0.06946263093631513, 0.04392389649923897, 0.019047619047619046, 0.003418803418803419, 0.05378787878787879]","{0: array([402.13333333,   9.26666667,  49.33333333,   1.86666667]), 1: array([429.53333333,   3.06666667,  29.06666667,   0.93333333]), 2: array([4.53666667e+02, 2.93333333e+00, 5.93333333e+00, 6.66666667e-02]), 3: array([4.37600000e+02, 3.60000000e+00, 2.13333333e+01, 6.66666667e-02]), 4: array([438.93333333,   3.86666667,  18.86666667,   0.93333333])}"
XGBoost,,False,No,5,,0.8,100,sqrt,0.01,"[42, 8, 33]",0.06666666666666667,0.0007751937984496124,0.0015325670498084292,0.000966183574879227,0.7739783957671942,0.042007604247658585,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0022222222222222222, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.004301075268817204, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([4.25733333e+02, 6.66666667e-02, 1.42000000e+01, 0.00000000e+00]), 2: array([429.,   0.,  11.,   0.]), 3: array([4.15800000e+02, 0.00000000e+00, 2.41333333e+01, 6.66666667e-02]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.0,0.0,0.0,0.0,0.757442475377786,0.05494363865507305,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([410.66666667,   0.73333333,  51.2       ,   0.        ]), 1: array([432.6,   0. ,  30. ,   0. ]), 2: array([456.6,   0. ,   6. ,   0. ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([442.8,   0. ,  19.8,   0. ])}"
XGBoost,,False,No,5,,0.8,100,sqrt,0.1,"[42, 8, 33]",0.6130185370185369,0.06904320896911967,0.12258652557862117,0.08363266393564779,0.7802122968719352,0.04051000226589555,"[0.0, 0.0, 0.0, 0.6664852301694407, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.2712300260126347, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.37334686355361646, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([425.2,   0.6,  14.2,   0. ]), 2: array([4.28666667e+02, 3.33333333e-01, 1.10000000e+01, 0.00000000e+00]), 3: array([413.6       ,   2.2       ,  16.93333333,   7.26666667]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([4.33266667e+02, 1.33333333e-01, 6.60000000e+00, 0.00000000e+00])}",0.1346434129900949,0.0239670226041578,0.03984830477504787,0.02849601553958352,0.7560473066607187,0.05866270873527769,"[0.09827342047930283, 0.1030679465462074, 0.0, 0.0, 0.06666666666666667]","[0.04047222222222222, 0.029694835680751173, 0.0, 0.0, 0.0027777777777777775]","[0.05659688534905701, 0.03760002843989406, 0.0, 0.0, 0.005333333333333333]","{0: array([403.66666667,   7.73333333,  49.86666667,   1.33333333]), 1: array([428.93333333,   3.66666667,  29.06666667,   0.93333333]), 2: array([4.562e+02, 4.000e-01, 6.000e+00, 0.000e+00]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([4.42600000e+02, 2.00000000e-01, 1.97333333e+01, 6.66666667e-02])}"
XGBoost,,False,No,5,,0.8,100,sqrt,0.3,"[42, 8, 33]",0.5560350971772429,0.07999269967333289,0.13708508761068486,0.0958969038084085,0.7807311635201543,0.04154275943962863,"[0.0, 0.0, 0.06666666666666667, 0.7387994227994229, 0.0, 0.0]","[0.0, 0.0, 0.008333333333333333, 0.3216891321239147, 0.0, 0.0]","[0.0, 0.0, 0.014814814814814814, 0.43145828362710126, 0.0, 0.0]","{0: array([4.068e+02, 4.000e-01, 3.280e+01, 0.000e+00]), 1: array([424.93333333,   0.86666667,  14.2       ,   0.        ]), 2: array([4.26333333e+02, 2.66666667e+00, 1.08000000e+01, 2.00000000e-01]), 3: array([413.06666667,   2.73333333,  15.86666667,   8.33333333]), 4: array([4.19133333e+02, 2.66666667e-01, 2.06000000e+01, 0.00000000e+00]), 5: array([4.33133333e+02, 2.66666667e-01, 6.60000000e+00, 0.00000000e+00])}",0.18117080631786517,0.03441076037323804,0.0556227263610134,0.04053440740491306,0.7522377032957678,0.05872159228212475,"[0.1581734467802579, 0.16516076516076517, 0.0, 0.16666666666666666, 0.06666666666666667]","[0.05739181286549707, 0.04076682316118936, 0.0, 0.009682539682539681, 0.013333333333333334]","[0.07993344246857743, 0.05864050689503628, 0.0, 0.01820691385908777, 0.02222222222222222]","{0: array([403.53333333,   7.86666667,  49.13333333,   2.06666667]), 1: array([431.        ,   1.6       ,  28.93333333,   1.06666667]), 2: array([454.46666667,   2.13333333,   6.        ,   0.        ]), 3: array([4.402e+02, 1.000e+00, 2.120e+01, 2.000e-01]), 4: array([4.42266667e+02, 5.33333333e-01, 1.96000000e+01, 2.00000000e-01])}"
XGBoost,,False,No,,,0.8,100,,0.01,"[42, 8, 33]",0.7466666666666666,0.027972539911210417,0.053473199307136274,0.034563864820772304,0.7787292844633075,0.041018383937618294,"[0.0, 0.0, 0.0, 0.7566666666666666, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.10755357364053016, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.18464834172151243, 0.0, 0.0]","{0: array([407.2,   0. ,  32.8,   0. ]), 1: array([4.25733333e+02, 6.66666667e-02, 1.42000000e+01, 0.00000000e+00]), 2: array([429.,   0.,  11.,   0.]), 3: array([4.156e+02, 2.000e-01, 2.140e+01, 2.800e+00]), 4: array([419.4,   0. ,  20.6,   0. ]), 5: array([433.4,   0. ,   6.6,   0. ])}",0.0,0.0,0.0,0.0,0.7564367282513492,0.05634295557263549,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","{0: array([408.86666667,   2.53333333,  51.2       ,   0.        ]), 1: array([432. ,   0.6,  30. ,   0. ]), 2: array([456.06666667,   0.53333333,   6.        ,   0.        ]), 3: array([441.2,   0. ,  21.4,   0. ]), 4: array([4.42466667e+02, 3.33333333e-01, 1.98000000e+01, 0.00000000e+00])}"
